2025-08-29T00:00:27.190+05:30  INFO 8880 --- [frauddetector] [MessageBroker-8] c.e.demo.service.TransactionProducer     : Transaction sent to topic transactions
2025-08-29T00:01:57.191+05:30  INFO 8880 --- [frauddetector] [MessageBroker-8] c.e.demo.service.TransactionProducer     : Transaction sent to topic transactions
2025-08-29T00:01:57.595+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionChangeStreamListener  : ? New transaction detected: Document{{_id=68b0a09d572404d2ec23ccb9, transactionId=24bb4fd0-8f75-4853-8c17-b1bfef8e1822, userId=user_4, amount=2000082.4267609357, currency=USD, timestamp=Fri Aug 29 00:01:57 IST 2025, merchant=TESCO, category=GROCERY, isFraud=false, embedding=[-0.026339102536439896, 0.04416762292385101, -0.0765606239438057, 0.010641509667038918, -0.06977888196706772, -0.04566838964819908, 0.07667338103055954, 0.053260937333106995, 0.006133214570581913, -0.042447250336408615, 0.07367865741252899, -0.10284558683633804, -0.02504047565162182, -0.09702669829130173, -0.06959078460931778, -0.04401787370443344, -0.014369751326739788, -0.03903967887163162, -0.0287130456417799, -0.04963831976056099, -0.001836140756495297, 0.001944977673701942, -0.058694180101156235, 0.01239905133843422, -0.024272296577692032, -0.010418741032481194, -0.009985006414353848, 0.02160903625190258, -0.07471177726984024, -0.005325176753103733, 0.01655207946896553, 0.031383026391267776, 0.09227292239665985, 0.0015851014759391546, 0.04717035964131355, -0.03551224246621132, 0.041369590908288956, -0.02574804425239563, -0.0032675457186996937, 0.02287592552602291, -0.0310195442289114, -0.08688972890377045, -0.01463266834616661, 0.01978421024978161, -0.010364370420575142, -0.015700995922088623, -0.0059143053367733955, 0.0824984759092331, 0.04645204916596413, 0.07417799532413483, -0.0763470008969307, 0.08792949467897415, -0.01650022715330124, 0.007051659747958183, 0.0031066853553056717, 0.04122364521026611, 0.04992421343922615, 0.06863148510456085, -0.02799544855952263, 0.05997218191623688, 0.07663323730230331, -0.04166426137089729, -0.022833574563264847, 0.0036599477753043175, 0.02377842366695404, -0.02952207624912262, -0.10866738855838776, -0.0832447037100792, -0.018967386335134506, -0.046728309243917465, -0.024600189179182053, 0.04773044213652611, 0.0077741374261677265, -0.029444560408592224, 0.030902789905667305, -0.019138870760798454, 0.055532291531562805, -0.09272819012403488, 0.010595869272947311, 0.06124062463641167, -0.018664488568902016, -0.029831616207957268, -0.09182225912809372, -0.06719227135181427, -0.03958023712038994, -0.06489639729261398, 0.04793236404657364, -0.01212386880069971, 0.0529107004404068, -0.010687152855098248, 0.119291752576828, 0.029644297435879707, 0.008837497793138027, -0.020855765789747238, -0.11116241663694382, -0.01908826269209385, 0.01665336824953556, -0.012028250843286514, -0.026383422315120697, 0.06386658549308777, -0.017040984705090523, 0.0031724057625979185, 0.0011625188635662198, 0.041119594126939774, -0.011406995356082916, 0.06384648382663727, 0.012519913725554943, 0.06644283980131149, -0.0018259913194924593, 0.05762055888772011, -0.01761874184012413, -0.019796961918473244, -0.06554430723190308, -0.02623199298977852, 0.01708885282278061, 0.03325505182147026, -0.0645030215382576, -0.038727063685655594, 0.06560567766427994, -0.018041042611002922, 0.07722694426774979, 0.08417047560214996, -0.045325178653001785, 0.0011018958175554872, -0.11721751093864441, 0.0011932424968108535, 0.06036186218261719, 2.5472000146319235E-33, -0.06191059574484825, 0.06601808965206146, 0.053643953055143356, -0.022780463099479675, -0.016062967479228973, 0.032858848571777344, -0.013066643849015236, -0.0015031712828204036, -0.021864496171474457, 0.057553671300411224, -0.04643206298351288, 0.03433699160814285, 0.03396136313676834, 0.053533028811216354, -0.024067293852567673, -9.565446525812149E-4, -0.01950117014348507, 0.019141484051942825, -0.008620589971542358, 0.042080655694007874, -0.05750685930252075, -0.03140396624803543, -0.06609459221363068, 0.033941976726055145, -0.005531923845410347, 0.10520225763320923, -0.04527183249592781, 0.007508984301239252, 0.15159860253334045, 0.04095476493239403, 0.028594505041837692, -0.013867274858057499, -0.05256067216396332, -0.059398751705884933, 0.0512937568128109, -0.0033221906051039696, 0.03682158142328262, 0.0018732536118477583, -0.042683351784944534, -0.028400862589478493, -0.00978795439004898, 0.037872809916734695, 0.07670871168375015, 0.05240263417363167, -0.06608688831329346, -0.030823778361082077, 0.08379754424095154, 0.08527737855911255, 0.05685833841562271, 0.07128926366567612, -0.06676995009183884, -0.0030167726799845695, -0.09125635027885437, 0.03501245751976967, -0.07650770246982574, -0.11056988686323166, -0.05188686028122902, 0.006380142644047737, 0.01717064157128334, -0.06323722749948502, 0.018805285915732384, 0.09754544496536255, -0.0038702834863215685, -0.06427013874053955, -0.0561474971473217, -0.12203206866979599, -0.002390750451013446, -0.02701103687286377, 0.045707087963819504, 0.08852595090866089, -0.015514340251684189, 0.07826577872037888, 0.12350507825613022, 0.03278164565563202, -0.025500332936644554, -0.011931498534977436, 0.07316775619983673, 0.06593818217515945, -0.006848764140158892, 0.04434361681342125, -0.03309481218457222, -0.012439541518688202, 0.031325072050094604, -0.009079077281057835, -0.08348434418439865, 0.07956019788980484, -0.04451381415128708, 0.0029221531003713608, 0.07693378627300262, 0.017309412360191345, -0.06557612866163254, 0.007900137454271317, -0.02263428084552288, -0.027295997366309166, -0.05926978960633278, -5.530422842736496E-33, 6.935492274351418E-4, -0.017865624278783798, -0.031280457973480225, -0.028505992144346237, -0.02341056615114212, -0.004081686958670616, 0.03527483344078064, 0.015938039869070053, -0.009325048886239529, -0.03213537484407425, 0.014500666409730911, -0.024335218593478203, 0.08842827379703522, -0.05115196481347084, 0.07870166748762131, 0.032811060547828674, -0.028165169060230255, -0.006756696850061417, -0.06332842260599136, -0.06651392579078674, -0.06512870639562607, 0.06574231386184692, -0.026275550946593285, 0.052108146250247955, -0.026488924399018288, -0.03938937187194824, 0.053717177361249924, -0.03507886081933975, -0.02569960057735443, -0.03212444484233856, 0.018142197281122208, -0.1349339336156845, -0.051600996404886246, 0.0970212072134018, -0.06551123410463333, -0.002921551000326872, -0.0034122944343835115, 0.03182293102145195, 0.06643271446228027, 0.07662196457386017, 0.05086279287934303, 0.055213429033756256, 0.01691605895757675, 0.07417071610689163, -0.06669659167528152, 0.0032514557242393494, 0.048878561705350876, -0.04790637269616127, 0.04314932972192764, -0.017787300050258636, 0.01854046806693077, 0.005919628776609898, -0.08117575943470001, -0.0184248685836792, 0.020217103883624077, 0.09610410779714584, 0.06739442050457001, -0.03977207466959953, -0.00549682043492794, -0.07311498373746872, -0.013032599352300167, 0.04555526375770569, 0.028895702213048935, 0.011309645138680935, 0.06617999821901321, -0.04674385115504265, -0.06424422562122345, -0.027956608682870865, 0.030617237091064453, -0.058283764868974686, 0.06664633750915527, -0.0038605339359492064, 0.03718284144997597, -0.0370800718665123, 0.0081415344029665, 0.024974605068564415, -0.04225531965494156, -0.032757941633462906, -0.01431143656373024, -0.0187782421708107, 0.06545881181955338, 0.002184759359806776, 0.09998460114002228, 0.010029473342001438, -0.03257528319954872, -0.02046710066497326, 0.045546792447566986, 0.10229421406984329, -0.017001114785671234, 0.06394587457180023, -0.07669224590063095, 0.040096309036016464, -0.07192603498697281, -0.050364065915346146, -0.025713112205266953, -2.6120723362055287E-8, 0.05416174978017807, -0.01746291294693947, 0.013291199691593647, 0.07146763056516647, 0.07246702909469604, -0.01963025890290737, 0.04042614623904228, 0.01927749253809452, -0.030129197984933853, 0.0707722157239914, -0.06648287177085876, 0.03693133220076561, -0.1587032973766327, 0.009122251532971859, -0.02320573292672634, -0.02015136554837227, -0.047417834401130676, 0.02528616599738598, -0.02157151699066162, -0.016803529113531113, -0.009130632504820824, 0.036763060837984085, -0.028119156137108803, -0.07426655292510986, -0.015983833000063896, 0.07709677517414093, -0.008606784977018833, 0.10750830918550491, -0.02056235447525978, -0.06883994489908218, 0.0818755030632019, 0.006707603111863136, -0.09353308379650116, -0.03200777247548103, 0.010983763262629509, -0.03370428457856178, -0.06525953114032745, 0.0636991560459137, -0.11719580739736557, -0.030449844896793365, -0.05423535034060478, -0.0632132887840271, -0.06937085092067719, 0.019606756046414375, -0.02283940091729164, 0.004813872277736664, -0.058729253709316254, 0.0198487751185894, -0.01138938870280981, 0.03084704466164112, -0.1174665316939354, -0.015677710995078087, 0.06860700994729996, 0.04344071447849274, -0.00797745306044817, -0.06853295862674713, -0.02039436623454094, -0.005690865684300661, -0.0036823577247560024, -0.004911716096103191, 0.022220036014914513, 0.012639442458748817, -0.05444299802184105, -0.030617231503129005], _class=com.example.demo.model.Transaction}}
2025-08-29T00:01:57.600+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionChangeStreamListener  : ? Performing vector search...
2025-08-29T00:01:57.627+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : similar transactions of user x
2025-08-29T00:01:57.637+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : similar transaction fucniton ran successfully :
2025-08-29T00:01:57.648+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : Transaction marked as fraud: 24bb4fd0-8f75-4853-8c17-b1bfef8e1822
2025-08-29T00:01:57.648+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : Transaction evaluated for fraud: 24bb4fd0-8f75-4853-8c17-b1bfef8e1822
2025-08-29T00:02:27.208+05:30  INFO 8880 --- [frauddetector] [MessageBroker-8] c.e.demo.service.TransactionProducer     : Transaction sent to topic transactions
2025-08-29T00:02:27.239+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionChangeStreamListener  : ? New transaction detected: Document{{_id=68b0a0bb572404d2ec23ccba, transactionId=fa78218d-76aa-469d-b296-1a6da8235972, userId=user_2, amount=115.12828004817551, currency=USD, timestamp=Fri Aug 29 00:02:27 IST 2025, merchant=AMAZON, category=RETAIL, isFraud=false, embedding=[-0.02372967265546322, 8.081900305114686E-4, -0.038567155599594116, -0.05090530216693878, -0.049266424030065536, -0.06416987627744675, 0.08438722789287567, 0.012010613456368446, 0.01257142424583435, -1.7568436305737123E-5, 0.048879511654376984, -0.05276668816804886, -0.009520530700683594, -0.06518281996250153, 0.002477225847542286, -0.012116181664168835, -0.023140940815210342, -0.07920191437005997, -0.007338849827647209, -0.0075744218192994595, 0.009233970195055008, 0.006223785690963268, -0.09561388939619064, 5.245177890174091E-4, -0.04574359953403473, 0.0016544436803087592, -0.010761290788650513, 0.04015728086233139, -0.0402715839445591, -0.0452578030526638, 0.06325395405292511, -0.010008313693106174, 0.060925547033548355, 0.04287748038768768, 0.02182927541434765, -0.0749678686261177, 0.012999157421290874, -0.07648627460002899, -0.007531153503805399, 0.0036099350545555353, 0.008331441320478916, -0.010987399145960808, -0.0050130486488342285, 0.02597934380173683, -0.0020466118585318327, 0.03963867574930191, -0.009408033452928066, 0.08438966423273087, 0.07282361388206482, 0.06500343233346939, -0.006161598954349756, 0.10975467413663864, -4.5636677532456815E-4, -0.04584021493792534, 0.026768259704113007, 0.0232772808521986, 0.009914387948811054, 0.031020641326904297, 0.027767527848482132, -0.037094809114933014, 0.10811731219291687, -0.06218789517879486, -0.028818093240261078, 0.0031528794206678867, 0.027964504435658455, -0.017569001764059067, -0.0815579816699028, -0.14594341814517975, 0.010289386846125126, -0.03477797657251358, -0.06014380604028702, -0.021053606644272804, 0.010417157784104347, 0.03244850039482117, 0.03034815937280655, -0.05676712095737457, 0.02223426289856434, -0.07022959738969803, 0.005309242755174637, 0.04196669161319733, -0.06491605192422867, -0.042726416140794754, -0.08753107488155365, -0.038516104221343994, -0.032144322991371155, -0.004466995131224394, 0.06503067165613174, -0.016674824059009552, -0.027922382578253746, -0.04809147119522095, 0.09423693269491196, -0.0021394118666648865, 0.08817852288484573, 0.02021150477230549, -0.1403786540031433, -0.016689304262399673, 0.029667150229215622, 0.017370663583278656, -0.07375184446573257, 0.07999309152364731, 0.03884860500693321, 0.03410949930548668, 0.004913335666060448, -0.03549047186970711, -0.034719645977020264, 0.002559866989031434, -0.05410517007112503, 0.08145564794540405, 0.00688691483810544, -0.0031776796095073223, -0.021060539409518242, -0.04399742931127548, -0.14728477597236633, 0.04751626402139664, 0.07142466306686401, 0.01785196363925934, -0.06610813736915588, 0.04094136878848076, 0.05186771601438522, 0.02730286680161953, 0.07940390706062317, 0.016502510756254196, -0.011000389233231544, -0.049360137432813644, -0.13139608502388, -0.04676569998264313, 0.03185989335179329, 1.603016136086584E-33, -0.04464614763855934, 0.025571269914507866, 0.010560342110693455, -0.05067502334713936, -0.05026481673121452, 0.08355144411325455, -0.0487072579562664, 0.01803279109299183, -0.026267418637871742, 8.264469943242148E-5, -0.0053376019932329655, 0.028026606887578964, -0.04024408012628555, 0.08350929617881775, -0.034146565943956375, -0.02132488787174225, 0.0692611038684845, -0.009791758842766285, 0.017815200611948967, 0.04575095325708389, 0.015598118305206299, -0.021228937432169914, -0.01112787239253521, 0.05518964305520058, -7.05760030541569E-4, 0.030159560963511467, -0.012231026776134968, 0.012102399952709675, 0.17209617793560028, 0.05918148532509804, 0.00612882524728775, -0.04149757698178291, 0.03119698353111744, -0.003819959471002221, -0.05904492363333702, -0.05190518870949745, 0.03312413766980171, 0.01943664811551571, -0.037746187299489975, -0.018727555871009827, 0.01693885028362274, 0.05876202508807182, 0.02733680047094822, 0.01712123490869999, -0.03134719282388687, 0.02138039842247963, 0.07856684923171997, 0.08484999090433121, 0.06909812241792679, 0.09091157466173172, -0.1770564466714859, -0.009659679606556892, -0.012112878262996674, -0.02283233404159546, -0.006392391864210367, -0.12929850816726685, 0.007983452640473843, -0.030190536752343178, -0.0019577955827116966, -0.042017724364995956, 0.0206129252910614, 0.08243825286626816, 0.007301351521164179, -0.015621917322278023, -0.07640516757965088, -0.15029120445251465, 0.019284049049019814, -0.030713999643921852, -0.04093356803059578, 0.040287893265485764, -0.06216105818748474, 0.08901564031839371, 0.15542294085025787, 0.0743432343006134, -0.02796369418501854, -0.07907949388027191, 0.00378711917437613, 0.022256333380937576, -0.032675281167030334, 0.04617878422141075, -0.07257304340600967, 0.018272308632731438, 0.023790579289197922, 0.05852564796805382, -0.08492562174797058, 0.06461701542139053, -0.026231897994875908, 0.012266523204743862, 0.03472508117556572, 0.030602550134062767, -0.035809606313705444, 0.0025353343226015568, -0.02542436122894287, 0.04231393337249756, -0.0035931095480918884, -5.020309722357472E-33, -0.03056764043867588, -0.028212159872055054, -0.07861513644456863, 0.01735653355717659, 0.009391404688358307, -0.02135172300040722, 0.0731973946094513, 0.08194763213396072, -0.04973617568612099, -0.033654775470495224, 0.03395076468586922, 0.025601627305150032, 0.04767270386219025, -0.016978591680526733, 0.06543444097042084, -0.018831422552466393, 0.04673207923769951, -0.026701170951128006, -0.007987613789737225, -0.05109677091240883, -0.012014523148536682, 0.038161762058734894, -0.030326999723911285, -0.03810911253094673, 0.0059765600599348545, -0.022628042846918106, 0.09113537520170212, -0.004407739266753197, -0.024976279586553574, -0.021381650120019913, 0.008256918750703335, 0.021033238619565964, -0.028417320922017097, 0.020731328055262566, -0.10997364670038223, -0.06660071760416031, 0.02012047916650772, 0.03324566408991814, -0.03369846194982529, 0.003998748958110809, 0.02607402391731739, 0.0779670923948288, 0.03532633185386658, 0.02569555677473545, -0.02828476019203663, -0.02184886299073696, 0.06387164443731308, -0.07074589282274246, 0.015177205204963684, -0.026167409494519234, -0.04044002667069435, -0.005190585274249315, 0.03321908786892891, 0.007076044101268053, -0.025312390178442, 0.03756693750619888, 0.019288165494799614, 0.03655269369482994, 0.10648852586746216, -0.01827584020793438, -0.05810736492276192, 0.05188355594873428, 0.020879922434687614, 0.029557643458247185, 0.0027391943149268627, -0.04330834373831749, -0.03662490099668503, 0.03653103858232498, 0.027050942182540894, 0.0017218779539689422, 0.013688026927411556, -0.06744503974914551, 0.023378312587738037, -0.06740239262580872, -0.054788634181022644, 0.02212458848953247, -0.07071520388126373, -0.04698247089982033, 0.032266661524772644, -0.004876578692346811, 0.04239187017083168, 0.050014495849609375, 0.07967348396778107, 0.001528560183942318, -0.017116324976086617, -0.017914026975631714, 0.03543071076273918, 0.09293117374181747, -0.06812787055969238, 0.008260793052613735, -0.07762272655963898, 0.023031936958432198, -0.1478426456451416, -0.0607362724840641, -0.06069764122366905, -2.4815689059209944E-8, -0.013449468649923801, -0.0016096204053610563, 0.08346164226531982, 0.05545100197196007, 0.0961025282740593, 0.032557159662246704, 0.05331456661224365, 0.05717211961746216, 0.03654037415981293, 0.042606156319379807, -0.030441228300333023, -0.06041630357503891, -0.04560494050383568, 8.254050044342875E-4, 0.01388554461300373, 0.0035630676429718733, -0.019964084029197693, 0.09885799884796143, -0.001423953683115542, -0.03366833180189133, 0.042900096625089645, 0.012158161029219627, 0.0021495872642844915, -0.10093033313751221, -0.006562927737832069, 0.07593904435634613, -0.020660005509853363, 0.10184310376644135, -0.07798603177070618, -0.051790013909339905, 0.003396959276869893, 0.009920273907482624, -0.018387891352176666, -0.07559899240732193, 0.020280715078115463, -0.017194848507642746, -0.0874454528093338, 0.044408999383449554, -0.06036427244544029, -0.09278352558612823, 0.013997592963278294, -0.024306606501340866, -0.018138982355594635, 0.025777168571949005, 0.07792863249778748, -0.036539915949106216, 0.013013755902647972, 0.03106483444571495, 0.0011249023955315351, -0.03494161367416382, -0.06765437871217728, -0.09024114161729813, 0.04789746180176735, 0.04539547488093376, 0.007116806227713823, -0.05497284233570099, -0.02718791924417019, -0.0012046832125633955, -0.039864394813776016, 0.007137069012969732, 0.044829946011304855, -0.014265854842960835, -0.12110453099012375, 0.025655796751379967], _class=com.example.demo.model.Transaction}}
2025-08-29T00:02:27.242+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionChangeStreamListener  : ? Performing vector search...
2025-08-29T00:02:27.306+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : similar transactions of user x
2025-08-29T00:02:27.323+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : similar transaction fucniton ran successfully :
2025-08-29T00:02:27.341+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : Transaction marked as fraud: fa78218d-76aa-469d-b296-1a6da8235972
2025-08-29T00:02:27.341+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : Transaction evaluated for fraud: fa78218d-76aa-469d-b296-1a6da8235972
2025-08-29T00:02:57.190+05:30  INFO 8880 --- [frauddetector] [MessageBroker-9] c.e.demo.service.TransactionProducer     : Transaction sent to topic transactions
2025-08-29T00:02:57.218+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionChangeStreamListener  : ? New transaction detected: Document{{_id=68b0a0d9572404d2ec23ccbb, transactionId=2e533539-6d0e-4f72-90c5-b23242118893, userId=user_2, amount=81.36859591624066, currency=USD, timestamp=Fri Aug 29 00:02:57 IST 2025, merchant=TESCO, category=GROCERY, isFraud=false, embedding=[-0.03399265184998512, 0.05301159247756004, -0.06915304809808731, 0.007202002685517073, -0.07578039169311523, -0.06905597448348999, 0.06955674290657043, 0.05447252094745636, 0.0067806728184223175, -0.05102618411183357, 0.07313008606433868, -0.09235566109418869, -0.032821256667375565, -0.1016031950712204, -0.061356689780950546, -0.0525352768599987, -0.020463552325963974, -0.03864268958568573, -0.00770176388323307, -0.03892658278346062, -0.008014876395463943, 0.005215105600655079, -0.05551230534911156, 0.008139536716043949, -0.00453022588044405, -0.0012947536306455731, -0.02986893616616726, 0.031031077727675438, -0.0781826451420784, -0.019507277756929398, 0.022292738780379295, 0.02497987449169159, 0.07043875008821487, 0.004744892008602619, 0.035755790770053864, -0.04911721125245094, 0.03935280442237854, -0.01742088794708252, -0.013857059180736542, 0.009105155244469643, -0.03184123337268829, -0.0900120958685875, -0.01446739211678505, 0.03776974231004715, -0.007903877645730972, -0.026414120569825172, -0.0016111958539113402, 0.09110626578330994, 0.022762693464756012, 0.10000097006559372, -0.07689724862575531, 0.08592895418405533, 0.0017368729459121823, 0.011413649655878544, 0.021484144032001495, 0.04007579758763313, 0.060662124305963516, 0.07391761243343353, -0.031332120299339294, 0.03577623516321182, 0.05380510538816452, -0.015484112314879894, -0.021624485030770302, 0.010025409050285816, 0.019348464906215668, -0.04039989039301872, -0.09610754996538162, -0.07146765291690826, -0.015875495970249176, -0.05283736437559128, -0.01363914180546999, 0.02837013266980648, 7.920258794911206E-4, -0.0245091300457716, 0.03365430235862732, -0.02578692138195038, 0.04995318129658699, -0.08274319767951965, 0.0234783124178648, 0.06337364763021469, -0.014344444498419762, -0.0444684773683548, -0.08809727430343628, -0.06114482507109642, -0.034614142030477524, -0.06589838117361069, 0.052350908517837524, -0.021918632090091705, 0.034524522721767426, -0.016079936176538467, 0.12742672860622406, 0.025720790028572083, 0.023742880672216415, -0.01239745318889618, -0.10693752765655518, -0.027530279010534286, 0.022718390449881554, -0.008527868427336216, -0.03814912214875221, 0.06694947928190231, -0.01808849908411503, 0.016099905595183372, -0.0038698057178407907, 0.03929433226585388, -0.012461954727768898, 0.06439919769763947, 0.006982773542404175, 0.0528109110891819, 0.008960552513599396, 0.04569249972701073, -0.0017356295138597488, -0.022312242537736893, -0.07388734817504883, -0.029861584305763245, 0.017773618921637535, 0.03333909809589386, -0.05444395914673805, -0.02684338577091694, 0.0699608102440834, -0.021598706021904945, 0.06936810910701752, 0.0747435986995697, -0.05861556902527809, -0.004901145119220018, -0.10139387100934982, 0.00788217131048441, 0.062433335930109024, 2.0481899894093926E-33, -0.07208230346441269, 0.0732978880405426, 0.03960655257105827, -0.025924015790224075, -0.022669414058327675, 0.0401335246860981, -0.03535179793834686, -0.0021670544520020485, -0.02852650359272957, 0.06292711198329926, -0.05775457248091698, 0.04246871918439865, 0.041107695549726486, 0.05957494303584099, -0.021602025255560875, 0.0016087046824395657, -4.3761220877058804E-4, 0.02352065220475197, -0.00534270703792572, 0.057089537382125854, -0.04900064319372177, -0.03246377408504486, -0.046987053006887436, 0.036457814276218414, 0.009978635236620903, 0.0931711345911026, -0.04405677691102028, 0.015148870646953583, 0.14456374943256378, 0.041869644075632095, 0.028969261795282364, -0.03975696861743927, -0.05563366040587425, -0.03224753588438034, 0.048215679824352264, -0.01976105198264122, 0.047077104449272156, 0.0030514344107359648, -0.05375702306628227, -0.04353789612650871, -0.002847754629328847, 0.04249361529946327, 0.0745844915509224, 0.0510890819132328, -0.05069063603878021, -0.01524426694959402, 0.08913152664899826, 0.08690188080072403, 0.07302984595298767, 0.06508174538612366, -0.08243852108716965, -0.0010933296289294958, -0.09908287227153778, 0.05497230961918831, -0.05957549437880516, -0.11468387395143509, -0.03575703129172325, -0.004694472532719374, 0.03732457011938095, -0.06387584656476974, 0.029440296813845634, 0.0925343707203865, -0.012408757582306862, -0.06530741602182388, -0.07680786401033401, -0.1234406977891922, -0.015255795791745186, -0.03165894374251366, 0.042498234659433365, 0.10478131473064423, -0.027779310941696167, 0.08802321553230286, 0.13127388060092926, 0.027584321796894073, -0.022263718768954277, -0.017944591119885445, 0.06504269689321518, 0.07598066329956055, 0.010146889835596085, 0.04402545839548111, -0.031952712684869766, -0.007593031506985426, 0.0213310569524765, 0.009900713339447975, -0.09454689174890518, 0.08989468216896057, -0.05542556568980217, 0.01880178414285183, 0.0672784075140953, 0.04447639361023903, -0.04858355596661568, 0.02316271886229515, -0.016726955771446228, -0.01113212015479803, -0.047296516597270966, -5.2190711234021356E-33, -0.028062516823410988, -0.021488800644874573, -0.03374103456735611, -0.045883603394031525, -0.026317870244383812, -0.007581138517707586, 0.03684583678841591, -0.009003431536257267, 0.007157111540436745, -0.037407826632261276, -0.004397272132337093, -0.021648069843649864, 0.0776076465845108, -0.04686300456523895, 0.07500031590461731, 0.029112234711647034, -0.01785089820623398, 0.003575600916519761, -0.07673709839582443, -0.06716465204954147, -0.07479001581668854, 0.06908410787582397, -0.01086554117500782, 0.053713660687208176, -0.02634912170469761, -0.037873562425374985, 0.06625325977802277, -0.0342291034758091, -0.040688905864953995, -0.040926676243543625, 0.01009800098836422, -0.11555340141057968, -0.055697131901979446, 0.09181469678878784, -0.07336165010929108, -0.011335945688188076, -0.019147668033838272, 0.034169070422649384, 0.05914127454161644, 0.0658121407032013, 0.05939772352576256, 0.06617695093154907, 0.002687531290575862, 0.08423087000846863, -0.05400972440838814, 0.013400454074144363, 0.03916331008076668, -0.060913484543561935, 0.01694394275546074, -0.024484869092702866, 0.0021344067063182592, 0.009477272629737854, -0.069252148270607, -0.012499687261879444, 0.009052447974681854, 0.09275831282138824, 0.05363960191607475, -0.02831939235329628, -1.88802121556364E-4, -0.06977781653404236, -6.946478388272226E-4, 0.04001731425523758, 0.024503517895936966, 0.03166516125202179, 0.06217075139284134, -0.052724745124578476, -0.0533953495323658, -0.01564466580748558, 0.054405126720666885, -0.03763829171657562, 0.05348256230354309, -0.019083941355347633, 0.03333061560988426, -0.04466547816991806, 0.008594559505581856, 0.014591876417398453, -0.037525806576013565, -0.020719405263662338, -0.003722354769706726, -0.031359121203422546, 0.08041325956583023, 0.001773643889464438, 0.10084689408540726, 0.016843998804688454, -0.04147402569651604, -0.03326275944709778, 0.03864585980772972, 0.09236593544483185, -0.019963493570685387, 0.05992370471358299, -0.07898155599832535, 0.050660718232393265, -0.11695929616689682, -0.04253794625401497, -0.01664779894053936, -2.4023577793741424E-8, 0.04382918030023575, -0.04134850576519966, 0.020779648795723915, 0.08199112862348557, 0.08311968296766281, -0.011952915228903294, 0.01993357576429844, 0.027374781668186188, -0.03151511773467064, 0.07227695733308792, -0.08070152252912521, 0.045765556395053864, -0.15267956256866455, -0.0017817411571741104, -0.013403916731476784, -0.01080141868442297, -0.027934996411204338, 0.024463865906000137, -0.027894198894500732, -0.019967185333371162, -0.01407701801508665, 0.036466434597969055, -0.029658662155270576, -0.07912040501832962, -0.04107170179486275, 0.07992557436227798, -0.013632558286190033, 0.11276508122682571, -0.015031117014586926, -0.07840611040592194, 0.06542031466960907, 0.01643037237226963, -0.08320508152246475, -0.036711204797029495, 0.00839408952742815, -0.03376518189907074, -0.052310019731521606, 0.05820798873901367, -0.09235449880361557, -0.03962753713130951, -0.047362156212329865, -0.05130570009350777, -0.06673187017440796, 0.009246197529137135, -0.015677127987146378, 0.004348110407590866, -0.05023165047168732, 0.016191009432077408, -0.013216988183557987, 0.01586022600531578, -0.09945349395275116, -0.036675721406936646, 0.07171431183815002, 0.05085691064596176, -0.01114360149949789, -0.06986569613218307, -0.03791110962629318, -0.013467364013195038, -0.007004748564213514, -0.018853772431612015, 0.04667752608656883, 0.009522679261863232, -0.03813677281141281, -0.04358915239572525], _class=com.example.demo.model.Transaction}}
2025-08-29T00:02:57.220+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionChangeStreamListener  : ? Performing vector search...
2025-08-29T00:02:57.309+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : similar transactions of user x
2025-08-29T00:02:57.346+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : similar transaction fucniton ran successfully :
2025-08-29T00:02:57.379+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : Transaction marked as fraud: 2e533539-6d0e-4f72-90c5-b23242118893
2025-08-29T00:02:57.379+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : Transaction evaluated for fraud: 2e533539-6d0e-4f72-90c5-b23242118893
